sale_item_id,sale_id,product_id,quantity,unit_price,discount
10001,5148,6,1,279.99,0.0
10002,5148,2,1,239.99,0.0
10003,5149,3,1,79.99,16.0
10004,5149,31,1,44.99,0.0
10005,5149,1,1,189.99,0.0
10006,5150,70,1,19.99,2.0
10007,5151,6,2,279.99,0.0
10008,5151,30,1,24.5,0.0
10009,5152,114,1,5.49,0.0
10010,5153,28,1,38.0,0.0
10011,5153,44,2,68.99,6.9
10012,5154,1,1,189.99,0.0
10013,5155,35,1,34.99,0.0
10014,5156,29,1,46.99,7.05
10015,5156,44,1,68.99,0.0
10016,5156,78,1,14.99,0.0
10017,5156,73,2,32.99,0.0
10018,5157,7,1,119.99,0.0
10019,5158,42,1,149.99,0.0
10020,5159,86,1,19.99,2.0
10021,5159,8,1,54.99,0.0
10022,5159,22,4,59.99,24.0
10023,5160,4,1,34.99,1.75
10024,5160,20,1,79.99,0.0
10025,5161,1,2,189.99,57.0
10026,5161,71,1,38.99,7.8
10027,5161,62,1,22.5,0.0
10028,5161,2,2,239.99,0.0
10029,5161,8,1,54.99,0.0
10030,5162,5,1,69.99,0.0
10031,5162,25,1,39.99,6.0
10032,5163,15,1,47.99,4.8
10033,5163,116,1,5.29,0.0
10034,5163,1,1,189.99,0.0
10035,5164,4,1,34.99,0.0
10036,5164,2,1,239.99,36.0
10037,5164,82,1,22.99,0.0
10038,5165,19,1,24.99,0.0
10039,5165,61,1,28.99,0.0
10040,5166,3,1,79.99,0.0
10041,5166,5,1,69.99,0.0
10042,5167,3,3,79.99,0.0
10043,5167,62,2,22.5,0.0
10044,5167,7,1,119.99,24.0
10045,5167,4,1,34.99,0.0
10046,5168,1,1,189.99,0.0
10047,5169,102,1,22.99,0.0
10048,5170,25,3,39.99,0.0
10049,5170,102,1,22.99,0.0
10050,5170,97,1,18.99,0.0
10051,5170,4,1,34.99,0.0
10052,5171,4,2,34.99,0.0
10053,5171,72,1,22.99,0.0
10054,5172,63,3,64.99,0.0
10055,5173,21,2,74.99,0.0
10056,5174,36,1,22.99,0.0
10057,5174,44,1,68.99,0.0
10058,5175,1,1,189.99,0.0
10059,5175,42,1,149.99,0.0
10060,5176,13,3,59.99,35.99
10061,5176,3,1,79.99,0.0
10062,5177,17,4,129.99,0.0
10063,5178,16,2,89.99,0.0
10064,5178,64,1,18.99,0.0
10065,5179,25,2,39.99,0.0
10066,5179,83,1,26.99,0.0
10067,5179,13,2,59.99,0.0
10068,5179,48,1,54.99,0.0
10069,5179,6,1,279.99,0.0
10070,5180,24,1,24.99,0.0
10071,5181,14,1,29.99,0.0
10072,5182,3,3,79.99,0.0
10073,5182,39,1,27.99,0.0
10074,5182,13,2,59.99,0.0
10075,5183,12,1,109.99,5.5
10076,5184,13,2,59.99,24.0
10077,5185,17,1,129.99,0.0
10078,5185,2,1,239.99,0.0
10079,5186,27,1,89.99,0.0
10080,5187,81,1,34.99,3.5
10081,5187,78,1,14.99,0.0
10082,5187,2,1,239.99,0.0
10083,5188,9,1,29.99,0.0
10084,5188,13,3,59.99,0.0
10085,5188,1,2,189.99,0.0
10086,5188,47,1,119.99,0.0
10087,5188,12,3,109.99,0.0
10088,5189,44,1,68.99,0.0
10089,5190,16,1,89.99,0.0
10090,5191,31,1,44.99,0.0
10091,5192,1,2,189.99,0.0
10092,5192,12,1,109.99,11.0
10093,5192,8,1,54.99,0.0
10094,5193,1,2,189.99,95.0
10095,5193,115,1,7.99,0.0
10096,5194,6,1,279.99,14.0
10097,5194,33,2,48.0,0.0
10098,5195,18,1,49.99,0.0
10099,5195,71,3,38.99,0.0
10100,5195,2,1,239.99,0.0
10101,5196,24,2,24.99,0.0
10102,5196,1,2,189.99,0.0
10103,5197,82,1,22.99,0.0
10104,5197,11,1,49.99,0.0
10105,5198,13,1,59.99,0.0
10106,5199,16,1,89.99,0.0
10107,5200,1,1,189.99,0.0
10108,5201,103,1,17.99,1.8
10109,5202,23,1,169.99,0.0
10110,5202,1,2,189.99,38.0
10111,5203,2,1,239.99,36.0
10112,5204,4,1,34.99,8.75
10113,5204,12,1,109.99,0.0
10114,5204,1,1,189.99,0.0
10115,5204,28,1,38.0,0.0
10116,5204,18,1,49.99,0.0
10117,5205,62,1,22.5,3.38
10118,5206,1,2,189.99,0.0
10119,5207,93,1,19.99,4.0
10120,5207,17,1,129.99,0.0
10121,5207,63,1,64.99,0.0
10122,5207,15,1,47.99,9.6
10123,5208,4,1,34.99,0.0
10124,5208,8,2,54.99,5.5
10125,5208,28,1,38.0,7.6
10126,5209,3,1,79.99,8.0
10127,5210,1,1,189.99,0.0
10128,5211,85,2,139.99,28.0
10129,5212,101,3,14.99,0.0
10130,5212,20,1,79.99,0.0
10131,5213,50,1,24.99,0.0
10132,5213,78,1,14.99,2.25
10133,5213,45,1,44.99,0.0
10134,5214,2,1,239.99,0.0
10135,5215,15,1,47.99,0.0
10136,5216,64,2,18.99,0.0
10137,5217,46,1,99.99,10.0
10138,5217,17,1,129.99,0.0
10139,5218,56,1,21.99,0.0
10140,5219,14,1,29.99,4.5
10141,5219,10,1,44.99,2.25
10142,5219,31,2,44.99,0.0
10143,5220,34,1,18.0,0.0
10144,5221,20,1,79.99,0.0
10145,5222,67,1,69.99,0.0
10146,5223,27,2,89.99,27.0
10147,5224,68,2,16.5,3.3
10148,5225,4,2,34.99,7.0
10149,5225,20,2,79.99,32.0
10150,5226,39,1,27.99,0.0
10151,5227,1,1,189.99,28.5
10152,5228,104,1,12.99,0.0
10153,5229,1,2,189.99,19.0
10154,5230,4,1,34.99,0.0
10155,5230,21,1,74.99,18.75
10156,5231,1,1,189.99,0.0
10157,5231,18,1,49.99,0.0
10158,5232,6,2,279.99,0.0
10159,5232,100,1,16.99,3.4
10160,5232,30,2,24.5,0.0
10161,5232,52,1,21.99,1.1
10162,5233,24,3,24.99,0.0
10163,5234,9,1,29.99,0.0
10164,5234,3,1,79.99,4.0
10165,5235,1,1,189.99,0.0
10166,5236,8,2,54.99,0.0
10167,5237,8,1,54.99,0.0
10168,5237,67,1,69.99,0.0
10169,5238,12,1,109.99,0.0
10170,5239,25,1,39.99,0.0
10171,5239,6,2,279.99,0.0
10172,5239,98,1,23.99,3.6
10173,5240,49,1,28.99,0.0
10174,5241,49,4,28.99,0.0
10175,5242,40,1,52.0,5.2
10176,5242,49,1,28.99,5.8
10177,5243,18,2,49.99,0.0
10178,5243,5,1,69.99,0.0
10179,5243,11,2,49.99,0.0
10180,5243,75,1,59.99,0.0
10181,5244,22,1,59.99,0.0
10182,5245,31,1,44.99,0.0
10183,5246,33,1,48.0,12.0
10184,5246,115,1,7.99,0.0
10185,5246,1,1,189.99,0.0
10186,5246,45,1,44.99,2.25
10187,5247,90,2,21.99,0.0
10188,5247,3,1,79.99,20.0
10189,5248,14,1,29.99,0.0
10190,5249,110,1,10.99,1.65
10191,5249,3,1,79.99,0.0
10192,5250,17,1,129.99,19.5
10193,5250,33,1,48.0,2.4
10194,5250,9,1,29.99,0.0
10195,5250,76,1,14.99,0.0
10196,5250,25,2,39.99,0.0
10197,5251,9,1,29.99,0.0
10198,5251,29,1,46.99,0.0
10199,5252,12,1,109.99,0.0
10200,5252,78,1,14.99,0.0
10201,5252,4,4,34.99,0.0
10202,5252,1,1,189.99,9.5
10203,5253,27,1,89.99,0.0
10204,5254,3,1,79.99,0.0
10205,5255,84,1,199.99,50.0
10206,5255,19,1,24.99,0.0
10207,5255,12,1,109.99,22.0
10208,5255,93,4,19.99,0.0
10209,5256,114,1,5.49,1.37
10210,5256,4,1,34.99,3.5
10211,5256,87,1,44.99,0.0
10212,5256,84,1,199.99,50.0
10213,5257,95,3,24.5,7.35
10214,5258,8,2,54.99,27.5
10215,5259,2,3,239.99,36.0
10216,5260,35,2,34.99,0.0
10217,5260,9,4,29.99,0.0
10218,5260,3,1,79.99,12.0
10219,5261,9,1,29.99,0.0
10220,5261,47,2,119.99,48.0
10221,5261,23,1,169.99,0.0
10222,5262,15,1,47.99,0.0
10223,5263,85,1,139.99,14.0
10224,5263,20,1,79.99,0.0
10225,5264,1,1,189.99,0.0
10226,5265,11,2,49.99,0.0
10227,5265,58,1,26.99,0.0
10228,5266,8,3,54.99,0.0
10229,5266,9,2,29.99,0.0
10230,5266,93,4,19.99,19.99
10231,5267,105,2,8.99,0.0
10232,5268,105,1,8.99,0.9
10233,5269,32,1,29.99,0.0
10234,5269,13,1,59.99,6.0
10235,5269,19,1,24.99,0.0
10236,5269,1,1,189.99,19.0
10237,5269,36,3,22.99,0.0
10238,5270,1,1,189.99,0.0
10239,5271,14,2,29.99,0.0
10240,5272,3,1,79.99,0.0
10241,5273,29,1,46.99,7.05
10242,5274,48,1,54.99,2.75
10243,5274,70,1,19.99,0.0
10244,5275,108,1,5.99,0.0
10245,5276,1,1,189.99,9.5
10246,5277,91,2,28.99,5.8
10247,5277,12,1,109.99,0.0
10248,5278,84,1,199.99,50.0
10249,5278,60,1,27.99,0.0
10250,5278,68,1,16.5,3.3
10251,5279,36,1,22.99,3.45
10252,5279,1,1,189.99,28.5
10253,5280,84,1,199.99,0.0
10254,5280,12,1,109.99,0.0
10255,5280,9,3,29.99,0.0
10256,5280,2,3,239.99,0.0
10257,5281,29,1,46.99,0.0
10258,5282,60,2,27.99,0.0
10259,5282,19,1,24.99,0.0
10260,5283,1,1,189.99,9.5
10261,5284,3,1,79.99,0.0
10262,5284,25,2,39.99,4.0
10263,5284,9,1,29.99,4.5
10264,5284,39,1,27.99,0.0
10265,5285,11,1,49.99,0.0
10266,5285,6,3,279.99,0.0
10267,5286,21,1,74.99,0.0
10268,5286,107,2,13.99,5.6
10269,5287,95,1,24.5,0.0
10270,5287,73,1,32.99,0.0
10271,5288,4,2,34.99,0.0
10272,5289,7,1,119.99,0.0
10273,5289,78,1,14.99,1.5
10274,5289,39,1,27.99,0.0
10275,5289,106,2,8.49,1.7
10276,5290,47,2,119.99,0.0
10277,5291,38,1,46.0,0.0
10278,5292,118,1,6.49,0.65
10279,5292,1,1,189.99,0.0
10280,5293,27,1,89.99,0.0
10281,5293,2,1,239.99,0.0
10282,5293,7,1,119.99,24.0
10283,5294,7,1,119.99,0.0
10284,5295,9,1,29.99,0.0
10285,5295,8,1,54.99,0.0
10286,5295,68,3,16.5,2.48
10287,5295,7,3,119.99,71.99
10288,5296,40,1,52.0,0.0
10289,5297,2,2,239.99,0.0
10290,5298,18,1,49.99,0.0
10291,5298,2,1,239.99,24.0
10292,5298,1,1,189.99,47.5
10293,5298,7,1,119.99,0.0
10294,5299,9,4,29.99,0.0
10295,5299,8,1,54.99,2.75
10296,5300,1,1,189.99,0.0
10297,5300,42,1,149.99,37.5
10298,5301,3,1,79.99,4.0
10299,5301,2,1,239.99,0.0
10300,5301,33,1,48.0,0.0
10301,5301,21,2,74.99,30.0
10302,5302,3,1,79.99,0.0
10303,5302,6,1,279.99,0.0
10304,5302,1,1,189.99,0.0
10305,5302,11,1,49.99,0.0
10306,5303,115,1,7.99,0.4
10307,5304,102,1,22.99,0.0
10308,5304,4,1,34.99,0.0
10309,5304,42,1,149.99,0.0
10310,5305,25,1,39.99,0.0
10311,5306,1,2,189.99,0.0
10312,5307,18,1,49.99,0.0
10313,5308,8,1,54.99,0.0
10314,5308,65,1,34.99,1.75
10315,5309,67,1,69.99,0.0
10316,5309,2,1,239.99,0.0
10317,5309,17,1,129.99,6.5
10318,5310,22,2,59.99,0.0
10319,5310,40,1,52.0,13.0
10320,5311,9,1,29.99,0.0
10321,5311,108,3,5.99,0.0
10322,5312,14,1,29.99,0.0
10323,5312,21,2,74.99,0.0
10324,5313,1,1,189.99,38.0
10325,5314,2,1,239.99,0.0
10326,5314,30,1,24.5,0.0
10327,5314,43,1,114.99,0.0
10328,5315,59,1,34.99,0.0
10329,5316,12,1,109.99,5.5
10330,5316,17,1,129.99,0.0
10331,5317,13,1,59.99,0.0
10332,5318,94,1,34.99,0.0
10333,5319,16,2,89.99,0.0
10334,5320,12,2,109.99,0.0
10335,5320,27,2,89.99,0.0
10336,5321,97,1,18.99,4.75
10337,5322,2,1,239.99,48.0
10338,5322,14,1,29.99,0.0
10339,5323,50,2,24.99,0.0
10340,5324,24,1,24.99,1.25
10341,5324,2,3,239.99,72.0
10342,5325,4,1,34.99,0.0
10343,5325,12,2,109.99,0.0
10344,5325,22,1,59.99,0.0
10345,5326,10,1,44.99,0.0
10346,5327,28,3,38.0,0.0
10347,5328,73,1,32.99,0.0
10348,5328,43,1,114.99,0.0
10349,5328,37,1,64.99,9.75
10350,5329,73,1,32.99,4.95
10351,5330,93,1,19.99,0.0
10352,5330,1,1,189.99,0.0
10353,5331,62,1,22.5,5.62
10354,5332,95,1,24.5,0.0
10355,5333,90,4,21.99,0.0
10356,5334,8,1,54.99,0.0
10357,5335,5,2,69.99,0.0
10358,5335,60,1,27.99,0.0
10359,5336,90,1,21.99,2.2
10360,5336,30,1,24.5,0.0
10361,5337,23,1,169.99,0.0
10362,5337,24,1,24.99,5.0
10363,5338,77,1,17.5,0.0
10364,5338,6,1,279.99,0.0
10365,5339,29,1,46.99,0.0
10366,5340,42,1,149.99,30.0
10367,5341,32,1,29.99,4.5
10368,5341,72,1,22.99,0.0
10369,5342,12,1,109.99,0.0
10370,5343,9,1,29.99,4.5
10371,5344,5,1,69.99,0.0
10372,5345,39,1,27.99,0.0
10373,5345,1,1,189.99,0.0
10374,5346,2,2,239.99,48.0
10375,5346,99,3,21.99,0.0
10376,5347,89,1,39.99,6.0
10377,5347,22,1,59.99,15.0
10378,5347,61,1,28.99,0.0
10379,5348,98,1,23.99,0.0
10380,5349,1,1,189.99,0.0
10381,5350,11,1,49.99,0.0
10382,5351,53,1,36.99,0.0
10383,5352,18,1,49.99,12.5
10384,5352,40,1,52.0,0.0
10385,5353,31,1,44.99,0.0
10386,5353,22,1,59.99,12.0
10387,5354,55,1,84.99,0.0
10388,5355,8,1,54.99,0.0
10389,5356,40,1,52.0,10.4
10390,5357,6,1,279.99,42.0
10391,5358,26,3,49.99,7.5
10392,5359,6,1,279.99,0.0
10393,5360,99,2,21.99,8.8
10394,5361,6,3,279.99,0.0
10395,5361,1,2,189.99,38.0
10396,5362,8,1,54.99,0.0
10397,5362,81,2,34.99,0.0
10398,5363,11,1,49.99,0.0
10399,5364,1,2,189.99,0.0
10400,5365,102,1,22.99,0.0
10401,5365,53,2,36.99,11.1
10402,5365,3,2,79.99,0.0
10403,5366,1,3,189.99,57.0
10404,5366,6,1,279.99,42.0
10405,5366,10,1,44.99,0.0
10406,5367,49,1,28.99,0.0
10407,5368,92,2,79.99,0.0
10408,5369,2,2,239.99,0.0
10409,5370,2,2,239.99,0.0
10410,5371,23,1,169.99,34.0
10411,5372,31,3,44.99,0.0
10412,5373,85,3,139.99,0.0
10413,5374,35,4,34.99,0.0
10414,5374,6,1,279.99,56.0
10415,5375,96,1,12.99,0.0
10416,5376,54,2,38.0,0.0
10417,5377,43,1,114.99,17.25
10418,5377,96,1,12.99,0.0
10419,5378,16,1,89.99,0.0
10420,5378,8,2,54.99,0.0
10421,5378,21,2,74.99,0.0
10422,5378,49,1,28.99,2.9
10423,5379,20,1,79.99,0.0
10424,5380,63,1,64.99,0.0
10425,5380,120,1,12.99,0.0
10426,5380,5,1,69.99,10.5
10427,5381,1,1,189.99,9.5
10428,5381,14,1,29.99,4.5
10429,5382,2,1,239.99,12.0
10430,5383,13,2,59.99,30.0
10431,5383,34,2,18.0,9.0
10432,5384,9,3,29.99,17.99
10433,5384,40,1,52.0,7.8
10434,5385,81,1,34.99,0.0
10435,5386,22,2,59.99,0.0
10436,5386,3,1,79.99,20.0
10437,5386,15,1,47.99,0.0
10438,5387,10,1,44.99,0.0
10439,5387,2,2,239.99,0.0
10440,5388,1,1,189.99,28.5
10441,5389,48,1,54.99,0.0
10442,5390,17,1,129.99,0.0
10443,5390,31,2,44.99,0.0
10444,5390,1,1,189.99,0.0
10445,5391,31,1,44.99,0.0
10446,5391,32,1,29.99,1.5
10447,5392,5,1,69.99,0.0
10448,5392,81,1,34.99,8.75
10449,5393,47,1,119.99,6.0
10450,5394,1,1,189.99,38.0
10451,5395,29,1,46.99,11.75
10452,5396,47,1,119.99,6.0
10453,5397,28,1,38.0,7.6
10454,5397,52,1,21.99,1.1
10455,5398,72,1,22.99,0.0
10456,5399,97,3,18.99,11.39
10457,5400,37,1,64.99,13.0
10458,5401,2,1,239.99,12.0
10459,5402,4,1,34.99,1.75
10460,5402,14,1,29.99,6.0
10461,5402,12,1,109.99,0.0
10462,5403,36,1,22.99,0.0
10463,5404,4,1,34.99,0.0
10464,5404,25,1,39.99,8.0
10465,5404,3,1,79.99,0.0
10466,5405,1,1,189.99,38.0
10467,5406,53,1,36.99,7.4
10468,5407,11,1,49.99,0.0
10469,5407,5,1,69.99,0.0
10470,5408,54,1,38.0,0.0
10471,5408,3,1,79.99,0.0
10472,5409,25,1,39.99,10.0
10473,5409,46,1,99.99,0.0
10474,5410,1,1,189.99,0.0
10475,5411,69,1,36.99,0.0
10476,5411,19,1,24.99,0.0
10477,5411,65,1,34.99,0.0
10478,5412,1,2,189.99,38.0
10479,5412,47,1,119.99,0.0
10480,5413,95,2,24.5,4.9
10481,5414,106,3,8.49,1.27
10482,5414,13,2,59.99,12.0
10483,5414,1,1,189.99,28.5
10484,5414,32,1,29.99,0.0
10485,5414,6,1,279.99,0.0
10486,5415,18,2,49.99,10.0
10487,5415,56,1,21.99,0.0
10488,5416,52,1,21.99,0.0
10489,5417,3,1,79.99,0.0
10490,5418,113,1,13.49,3.37
10491,5419,7,1,119.99,0.0
10492,5420,34,2,18.0,7.2
10493,5420,74,1,21.0,0.0
10494,5421,46,2,99.99,10.0
10495,5421,21,1,74.99,15.0
10496,5421,5,1,69.99,0.0
10497,5421,54,1,38.0,9.5
10498,5422,35,2,34.99,0.0
10499,5423,2,2,239.99,24.0
10500,5423,10,2,44.99,0.0
10501,5423,45,1,44.99,9.0
10502,5424,27,1,89.99,0.0
10503,5424,14,1,29.99,6.0
10504,5425,8,2,54.99,16.5
10505,5425,5,2,69.99,0.0
10506,5425,9,2,29.99,0.0
10507,5425,28,2,38.0,0.0
10508,5425,92,1,79.99,8.0
10509,5426,37,1,64.99,0.0
10510,5427,9,2,29.99,0.0
10511,5428,18,1,49.99,7.5
10512,5428,4,1,34.99,0.0
10513,5428,40,1,52.0,0.0
10514,5429,33,1,48.0,0.0
10515,5429,6,1,279.99,42.0
10516,5429,4,1,34.99,0.0
10517,5429,47,1,119.99,0.0
10518,5430,1,1,189.99,0.0
10519,5430,9,1,29.99,0.0
10520,5431,31,1,44.99,0.0
10521,5431,6,1,279.99,0.0
10522,5431,7,1,119.99,0.0
10523,5432,1,2,189.99,76.0
10524,5433,1,1,189.99,0.0
10525,5434,1,1,189.99,38.0
10526,5434,14,1,29.99,6.0
10527,5435,26,2,49.99,0.0
10528,5435,39,1,27.99,1.4
10529,5436,69,2,36.99,14.8
10530,5437,1,1,189.99,47.5
10531,5437,97,1,18.99,0.0
10532,5438,5,1,69.99,0.0
10533,5439,1,1,189.99,38.0
10534,5440,65,1,34.99,1.75
10535,5440,1,1,189.99,0.0
10536,5440,59,1,34.99,8.75
10537,5441,1,3,189.99,0.0
10538,5441,43,2,114.99,0.0
10539,5442,2,3,239.99,0.0
10540,5443,30,1,24.5,2.45
10541,5443,103,1,17.99,0.0
10542,5444,4,2,34.99,0.0
10543,5445,34,1,18.0,1.8
10544,5446,38,1,46.0,0.0
10545,5446,60,1,27.99,0.0
10546,5446,2,1,239.99,0.0
10547,5447,3,3,79.99,0.0
10548,5447,10,2,44.99,0.0
10549,5447,85,2,139.99,0.0
10550,5448,105,2,8.99,0.9
10551,5448,1,1,189.99,0.0
10552,5449,20,1,79.99,0.0
10553,5449,114,1,5.49,0.0
10554,5449,2,1,239.99,0.0
10555,5450,1,1,189.99,19.0
10556,5451,15,2,47.99,0.0
10557,5452,108,1,5.99,0.0
10558,5452,35,1,34.99,0.0
10559,5453,11,3,49.99,0.0
10560,5454,25,1,39.99,0.0
10561,5455,6,3,279.99,167.99
10562,5456,95,1,24.5,0.0
10563,5456,71,1,38.99,0.0
10564,5457,62,1,22.5,0.0
10565,5458,118,2,6.49,0.0
10566,5459,66,1,24.0,0.0
10567,5459,74,1,21.0,0.0
10568,5460,88,1,15.99,0.0
10569,5460,74,2,21.0,0.0
10570,5461,2,1,239.99,0.0
10571,5461,7,3,119.99,54.0
10572,5461,31,3,44.99,13.5
10573,5462,15,1,47.99,0.0
10574,5462,3,1,79.99,0.0
10575,5463,4,1,34.99,0.0
10576,5463,37,1,64.99,0.0
10577,5464,97,1,18.99,0.0
10578,5465,11,2,49.99,0.0
10579,5466,7,1,119.99,0.0
10580,5466,42,1,149.99,30.0
10581,5467,9,1,29.99,0.0
10582,5468,29,3,46.99,0.0
10583,5468,10,3,44.99,0.0
10584,5469,3,1,79.99,12.0
10585,5469,18,1,49.99,2.5
10586,5470,38,2,46.0,13.8
10587,5471,107,3,13.99,4.2
10588,5472,4,1,34.99,0.0
10589,5473,62,1,22.5,0.0
10590,5474,44,2,68.99,0.0
10591,5475,1,1,189.99,19.0
10592,5476,49,1,28.99,0.0
10593,5476,44,1,68.99,0.0
10594,5477,43,2,114.99,0.0
10595,5477,57,1,19.99,0.0
10596,5477,2,2,239.99,72.0
10597,5478,3,1,79.99,4.0
10598,5479,86,1,19.99,0.0
10599,5479,33,4,48.0,9.6
10600,5480,1,1,189.99,0.0
10601,5480,44,1,68.99,0.0
10602,5480,5,3,69.99,0.0
10603,5481,9,1,29.99,0.0
10604,5482,29,1,46.99,0.0
10605,5482,2,1,239.99,0.0
10606,5482,1,2,189.99,0.0
10607,5483,110,2,10.99,0.0
10608,5484,9,1,29.99,0.0
10609,5484,30,1,24.5,6.12
10610,5485,73,1,32.99,0.0
10611,5486,7,1,119.99,24.0
10612,5487,75,1,59.99,6.0
10613,5488,37,1,64.99,0.0
10614,5489,2,1,239.99,60.0
10615,5490,9,1,29.99,0.0
10616,5491,58,1,26.99,0.0
10617,5492,8,1,54.99,0.0
10618,5492,1,1,189.99,0.0
10619,5493,77,1,17.5,0.0
10620,5493,36,1,22.99,0.0
10621,5494,2,1,239.99,0.0
10622,5495,106,1,8.49,0.85
10623,5495,108,1,5.99,0.0
10624,5496,35,1,34.99,0.0
10625,5496,3,1,79.99,0.0
10626,5496,1,1,189.99,0.0
10627,5496,93,1,19.99,0.0
10628,5497,118,1,6.49,0.0
10629,5498,4,1,34.99,0.0
10630,5498,19,3,24.99,11.25
10631,5499,17,1,129.99,26.0
10632,5499,30,1,24.5,0.0
10633,5499,37,3,64.99,0.0
10634,5500,4,1,34.99,0.0
10635,5500,50,2,24.99,0.0
10636,5501,8,1,54.99,0.0
10637,5501,12,1,109.99,0.0
10638,5501,62,1,22.5,0.0
10639,5502,2,1,239.99,12.0
10640,5502,65,1,34.99,0.0
10641,5502,13,1,59.99,9.0
10642,5502,3,1,79.99,8.0
10643,5503,1,1,189.99,0.0
10644,5503,38,1,46.0,0.0
10645,5503,77,1,17.5,0.0
10646,5503,99,1,21.99,0.0
10647,5503,2,1,239.99,0.0
10648,5504,2,2,239.99,0.0
10649,5505,26,1,49.99,0.0
10650,5505,50,1,24.99,0.0
10651,5505,37,3,64.99,29.25
10652,5506,15,1,47.99,0.0
10653,5507,41,2,219.99,0.0
10654,5507,1,1,189.99,0.0
10655,5508,1,2,189.99,0.0
10656,5509,33,1,48.0,0.0
10657,5509,32,1,29.99,0.0
10658,5509,18,1,49.99,2.5
10659,5510,9,3,29.99,0.0
10660,5510,2,3,239.99,0.0
10661,5511,58,1,26.99,0.0
10662,5511,2,2,239.99,120.0
10663,5512,39,1,27.99,0.0
10664,5512,3,2,79.99,0.0
10665,5512,8,4,54.99,0.0
10666,5513,4,1,34.99,0.0
10667,5513,8,1,54.99,0.0
10668,5514,53,1,36.99,0.0
10669,5514,1,1,189.99,0.0
10670,5515,75,1,59.99,0.0
10671,5516,1,1,189.99,9.5
10672,5516,8,1,54.99,0.0
10673,5516,37,1,64.99,0.0
10674,5517,26,1,49.99,0.0
10675,5518,59,1,34.99,0.0
10676,5519,2,2,239.99,0.0
10677,5519,25,1,39.99,0.0
10678,5519,15,1,47.99,0.0
10679,5519,96,1,12.99,0.65
10680,5519,58,1,26.99,4.05
10681,5520,3,1,79.99,0.0
10682,5521,7,1,119.99,0.0
10683,5521,91,2,28.99,0.0
10684,5522,14,1,29.99,0.0
10685,5523,119,2,24.99,0.0
10686,5524,5,1,69.99,0.0
10687,5524,71,1,38.99,5.85
10688,5525,27,2,89.99,0.0
10689,5525,13,3,59.99,0.0
10690,5526,48,1,54.99,0.0
10691,5526,39,1,27.99,1.4
10692,5527,70,1,19.99,0.0
10693,5527,6,1,279.99,0.0
10694,5528,22,2,59.99,0.0
10695,5529,7,2,119.99,0.0
10696,5530,89,1,39.99,6.0
10697,5530,33,3,48.0,36.0
10698,5530,8,2,54.99,11.0
10699,5531,89,2,39.99,16.0
10700,5531,41,1,219.99,0.0
10701,5531,77,3,17.5,0.0
10702,5532,39,1,27.99,0.0
10703,5532,87,1,44.99,11.25
10704,5532,12,1,109.99,5.5
10705,5533,4,1,34.99,0.0
10706,5533,58,1,26.99,0.0
10707,5534,18,1,49.99,0.0
10708,5534,29,1,46.99,9.4
10709,5534,50,2,24.99,0.0
10710,5535,89,3,39.99,0.0
10711,5536,39,1,27.99,2.8
10712,5537,1,1,189.99,19.0
10713,5537,106,3,8.49,5.09
10714,5537,51,1,69.99,0.0
10715,5537,17,1,129.99,13.0
10716,5538,4,2,34.99,17.5
10717,5538,7,1,119.99,0.0
10718,5538,91,2,28.99,0.0
10719,5538,50,1,24.99,0.0
10720,5538,111,2,11.49,4.6
10721,5539,1,2,189.99,0.0
10722,5539,2,3,239.99,0.0
10723,5539,18,1,49.99,10.0
10724,5539,83,1,26.99,2.7
10725,5540,96,2,12.99,0.0
10726,5540,7,1,119.99,0.0
10727,5541,93,1,19.99,0.0
10728,5542,36,1,22.99,0.0
10729,5542,5,1,69.99,0.0
10730,5542,4,1,34.99,0.0
10731,5542,1,2,189.99,0.0
10732,5542,97,1,18.99,0.0
10733,5543,7,1,119.99,0.0
10734,5544,109,1,15.99,3.2
10735,5545,12,2,109.99,0.0
10736,5545,3,4,79.99,0.0
10737,5545,55,2,84.99,8.5
10738,5546,2,1,239.99,36.0
10739,5546,61,3,28.99,0.0
10740,5547,2,2,239.99,0.0
10741,5548,33,1,48.0,0.0
10742,5548,107,1,13.99,0.0
10743,5548,4,1,34.99,0.0
10744,5549,1,1,189.99,0.0
10745,5549,52,2,21.99,0.0
10746,5550,2,1,239.99,0.0
10747,5550,36,1,22.99,0.0
10748,5551,119,2,24.99,0.0
10749,5551,24,2,24.99,0.0
10750,5551,4,1,34.99,0.0
10751,5551,92,1,79.99,0.0
10752,5552,14,2,29.99,0.0
10753,5552,8,1,54.99,5.5
10754,5552,35,1,34.99,0.0
10755,5553,64,1,18.99,0.0
10756,5553,2,1,239.99,60.0
10757,5554,58,1,26.99,0.0
10758,5554,65,1,34.99,0.0
10759,5555,6,1,279.99,56.0
10760,5555,2,1,239.99,0.0
10761,5555,1,1,189.99,0.0
10762,5556,10,1,44.99,2.25
10763,5556,89,1,39.99,0.0
10764,5556,1,1,189.99,47.5
10765,5557,85,1,139.99,0.0
10766,5558,14,1,29.99,0.0
10767,5558,17,1,129.99,0.0
10768,5558,36,1,22.99,2.3
10769,5559,4,1,34.99,0.0
10770,5560,89,1,39.99,0.0
10771,5561,38,1,46.0,0.0
10772,5561,102,1,22.99,0.0
10773,5561,23,2,169.99,0.0
10774,5561,7,1,119.99,12.0
10775,5561,26,1,49.99,0.0
10776,5562,32,3,29.99,0.0
